time peak_frequency snr channel
1262737814.8125 12.85927963256836 6.294809818267822 H1:GDS-CALIB_STRAIN
1262737865.9375 10.515819549560547 6.08128023147583 H1:GDS-CALIB_STRAIN
1262737978.65625 10.996439933776855 8.524800300598145 H1:GDS-CALIB_STRAIN
1262738076.9375 13.751219749450684 14.24806022644043 H1:GDS-CALIB_STRAIN
1262738210.0625 12.85927963256836 15.50259017944336 H1:GDS-CALIB_STRAIN
1262747721.8125 25.96565055847168 11.074629783630371 H1:GDS-CALIB_STRAIN
1262747725.40625 25.145559310913086 8.088190078735352 H1:GDS-CALIB_STRAIN
1262748613.4375 26.432910919189453 10.065529823303223 H1:GDS-CALIB_STRAIN
1262752169.9375 12.85927963256836 7.205049991607666 H1:GDS-CALIB_STRAIN
1262757452.125 18.83540916442871 7.19290018081665 H1:GDS-CALIB_STRAIN
1262758641.625 12.722370147705078 7.7060699462890625 H1:GDS-CALIB_STRAIN
1262758860.875 12.722370147705078 6.04433012008667 H1:GDS-CALIB_STRAIN
1262761567.21875 10.996439933776855 10.714679718017578 H1:GDS-CALIB_STRAIN
1262761573.523437 89.91375732421875 6.079629898071289 H1:GDS-CALIB_STRAIN
1262761658.0625 37.34944152832031 71.33174896240234 H1:GDS-CALIB_STRAIN
1262791339.3125 26.432910919189453 42.6036491394043 H1:GDS-CALIB_STRAIN
1262791411.375 30.919769287109375 10.913949966430664 H1:GDS-CALIB_STRAIN
1262791565.078125 11.939689636230469 9.135370254516602 H1:GDS-CALIB_STRAIN
1262792530.875 26.33271026611328 9.711859703063965 H1:GDS-CALIB_STRAIN
1262795310.6875 24.177759170532227 22.29170036315918 H1:GDS-CALIB_STRAIN
1262795933.90625 11.715310096740723 8.491080284118652 H1:GDS-CALIB_STRAIN
1262800392.0625 12.85927963256836 8.140560150146484 H1:GDS-CALIB_STRAIN
1262808097.3125 10.874409675598145 10.284480094909668 H1:GDS-CALIB_STRAIN
1262812032.875 26.83492088317871 8.40250015258789 H1:GDS-CALIB_STRAIN
1262813043.8125 30.48674964904785 7.750939846038818 H1:GDS-CALIB_STRAIN
1262813945.09375 11.715310096740723 15.123550415039062 H1:GDS-CALIB_STRAIN
1262814841.03125 11.715310096740723 23.565269470214844 H1:GDS-CALIB_STRAIN
1262815553.28125 10.996439933776855 8.232589721679688 H1:GDS-CALIB_STRAIN
1262816620.0625 10.874409675598145 11.066940307617188 H1:GDS-CALIB_STRAIN
1262817230.6875 29.418439865112305 6.025479793548584 H1:GDS-CALIB_STRAIN
