time peak_frequency snr channel
1262736218.316406 39.78929901123047 202.98358154296875 H1:GDS-CALIB_STRAIN
1262736556.4375 23.330520629882812 16.045469284057617 H1:GDS-CALIB_STRAIN
1262737694.4375 32.16239929199219 10.929109573364258 H1:GDS-CALIB_STRAIN
1262737697.4375 23.330520629882812 14.21759033203125 H1:GDS-CALIB_STRAIN
1262737871.9375 27.88574981689453 23.085039138793945 H1:GDS-CALIB_STRAIN
1262737905.0625 23.330520629882812 12.861949920654297 H1:GDS-CALIB_STRAIN
1262737924.46875 29.735309600830078 7.003349781036377 H1:GDS-CALIB_STRAIN
1262737972.9375 33.93016052246094 7.610650062561035 H1:GDS-CALIB_STRAIN
1262738027.71875 46.77457809448242 100.67188262939453 H1:GDS-CALIB_STRAIN
1262738034.275634 747.3024291992188 20.107149124145508 H1:GDS-CALIB_STRAIN
1262738056.613281 32.173221588134766 9.782609939575195 H1:GDS-CALIB_STRAIN
1262738069.0625 35.16231155395508 9.974309921264648 H1:GDS-CALIB_STRAIN
1262738115.90625 45.947731018066406 66.73387908935547 H1:GDS-CALIB_STRAIN
1262738134.9375 25.96565055847168 16.402740478515625 H1:GDS-CALIB_STRAIN
1262738155.3125 25.05575942993164 16.034860610961914 H1:GDS-CALIB_STRAIN
1262738220.3125 26.908580780029297 26.273319244384766 H1:GDS-CALIB_STRAIN
1262738241.5625 25.96565055847168 14.236760139465332 H1:GDS-CALIB_STRAIN
1262738244.3125 38.423011779785156 46.3096809387207 H1:GDS-CALIB_STRAIN
1262738267.6875 38.061771392822266 47.07537078857422 H1:GDS-CALIB_STRAIN
1262738296.0625 28.38755989074707 24.883079528808594 H1:GDS-CALIB_STRAIN
1262738313.9375 27.392799377441406 17.658710479736328 H1:GDS-CALIB_STRAIN
1262746695.0625 32.741180419921875 11.856889724731445 H1:GDS-CALIB_STRAIN
1262749244.017578 49.20825958251953 864.7750854492188 H1:GDS-CALIB_STRAIN
1262749564.069336 176.06312561035156 3093.165771484375 H1:GDS-CALIB_STRAIN
1262750940.375 31.509469985961914 12.74487018585205 H1:GDS-CALIB_STRAIN
1262751106.185547 75.26299285888672 776.7245483398438 H1:GDS-CALIB_STRAIN
1262751156.699218 39.78929901123047 723.1791381835938 H1:GDS-CALIB_STRAIN
1262754514.625 31.509469985961914 12.670439720153809 H1:GDS-CALIB_STRAIN
1262758055.216797 60.85689163208008 271.8186950683594 H1:GDS-CALIB_STRAIN
1262759602.8125 31.593860626220703 10.383700370788574 H1:GDS-CALIB_STRAIN
1262759677.875 30.629070281982422 11.02637004852295 H1:GDS-CALIB_STRAIN
1262760356.3125 24.612850189208984 34.96171951293945 H1:GDS-CALIB_STRAIN
1262760411.375 34.63100051879883 14.064419746398926 H1:GDS-CALIB_STRAIN
1262760675.5625 31.593860626220703 14.654740333557129 H1:GDS-CALIB_STRAIN
1262761000.887695 115.11315155029297 114.3121337890625 H1:GDS-CALIB_STRAIN
1262761230.125 31.213220596313477 18.668899536132812 H1:GDS-CALIB_STRAIN
1262761291.78125 23.51456069946289 14.89955997467041 H1:GDS-CALIB_STRAIN
1262761310.90625 25.145559310913086 43.70615005493164 H1:GDS-CALIB_STRAIN
1262762008.375 23.73390007019043 11.282879829406738 H1:GDS-CALIB_STRAIN
1262762212.6875 33.330360412597656 13.364139556884766 H1:GDS-CALIB_STRAIN
1262790997.3125 41.8324089050293 32.48849105834961 H1:GDS-CALIB_STRAIN
1262791225.875 25.839889526367188 28.61113929748535 H1:GDS-CALIB_STRAIN
1262791324.1875 31.593860626220703 9.640359878540039 H1:GDS-CALIB_STRAIN
1262791354.125 31.509469985961914 15.08551025390625 H1:GDS-CALIB_STRAIN
1262792416.8125 44.27180862426758 83.34548950195312 H1:GDS-CALIB_STRAIN
1262793117.949218 32.173221588134766 62.118568420410156 H1:GDS-CALIB_STRAIN
1262793394.6875 27.88574981689453 26.845600128173828 H1:GDS-CALIB_STRAIN
1262794911.529297 60.85689163208008 1198.4500732421875 H1:GDS-CALIB_STRAIN
1262794936.5625 37.34944152832031 19.497909545898438 H1:GDS-CALIB_STRAIN
1262794944.6875 32.741180419921875 16.18852996826172 H1:GDS-CALIB_STRAIN
1262795631.625 31.80851936340332 9.744170188903809 H1:GDS-CALIB_STRAIN
1262795690.125 30.919769287109375 6.123079776763916 H1:GDS-CALIB_STRAIN
1262795859.125 34.3054084777832 15.525259971618652 H1:GDS-CALIB_STRAIN
1262795999.5625 23.330520629882812 26.536579132080078 H1:GDS-CALIB_STRAIN
1262796022.3125 24.612850189208984 25.800029754638672 H1:GDS-CALIB_STRAIN
1262796061.9375 26.432910919189453 39.091861724853516 H1:GDS-CALIB_STRAIN
1262796083.3125 34.540740966796875 12.242560386657715 H1:GDS-CALIB_STRAIN
