time peak_frequency snr channel
1262738193.0625 36.439208984375 11.957300186157227 H1:GDS-CALIB_STRAIN
1262757498.875 34.63100051879883 102.0772933959961 H1:GDS-CALIB_STRAIN
1262762090.017578 75.26299285888672 249.84632873535156 H1:GDS-CALIB_STRAIN
1262800367.625 33.66339111328125 16.6889591217041 H1:GDS-CALIB_STRAIN
1262801242.919922 93.0793228149414 609.7855224609375 H1:GDS-CALIB_STRAIN
1262803711.0625 35.16231155395508 66.08151245117188 H1:GDS-CALIB_STRAIN
1262805124.6875 32.16239929199219 54.427528381347656 H1:GDS-CALIB_STRAIN
1262805488.5625 35.16231155395508 79.47119140625 H1:GDS-CALIB_STRAIN
1262806500.125 33.66339111328125 17.26388931274414 H1:GDS-CALIB_STRAIN
1262807991.4375 32.741180419921875 49.84257888793945 H1:GDS-CALIB_STRAIN
1262811353.3125 32.741180419921875 58.72822952270508 H1:GDS-CALIB_STRAIN
1262811795.3125 32.16239929199219 54.507591247558594 H1:GDS-CALIB_STRAIN
1262811995.0625 36.439208984375 87.23185729980469 H1:GDS-CALIB_STRAIN
1262812029.6875 31.593860626220703 6.243539810180664 H1:GDS-CALIB_STRAIN
1262813119.125 34.63100051879883 75.67111206054688 H1:GDS-CALIB_STRAIN
1262814146.625 31.213220596313477 86.89540100097656 H1:GDS-CALIB_STRAIN
