time peak_frequency snr channel
1262737500.375 11.987420082092285 7.808589935302734 H1:LSC-MICH_IN1_DQ
1262737504.1875 12.586669921875 9.416370391845703 H1:LSC-MICH_IN1_DQ
1262737508.125 11.987420082092285 7.989709854125977 H1:LSC-MICH_IN1_DQ
1262737572.8125 15.298589706420898 12.31408977508545 H1:LSC-MICH_IN1_DQ
1262737624.875 11.987420082092285 10.27676010131836 H1:LSC-MICH_IN1_DQ
1262737699.3125 13.215880393981934 10.836179733276367 H1:LSC-MICH_IN1_DQ
1262737707.6875 14.570219993591309 13.533069610595703 H1:LSC-MICH_IN1_DQ
1262737740.1875 14.570219993591309 10.253870010375977 H1:LSC-MICH_IN1_DQ
1262737758.5625 13.215880393981934 10.006099700927734 H1:LSC-MICH_IN1_DQ
1262737802.46875 13.17393970489502 9.677689552307129 H1:LSC-MICH_IN1_DQ
1262737814.9375 13.215880393981934 9.117210388183594 H1:LSC-MICH_IN1_DQ
1262737863.375 17.058059692382812 11.428709983825684 H1:LSC-MICH_IN1_DQ
1262737866.0625 15.298589706420898 12.597149848937988 H1:LSC-MICH_IN1_DQ
1262737879.75 11.474530220031738 20.49333953857422 H1:LSC-MICH_IN1_DQ
1262737910.3125 16.866369247436523 11.638689994812012 H1:LSC-MICH_IN1_DQ
1262737939.9375 12.586669921875 282.91827392578125 H1:LSC-MICH_IN1_DQ
1262737957.3125 16.0633602142334 13.64186954498291 H1:LSC-MICH_IN1_DQ
1262737978.6875 16.0633602142334 7.857490062713623 H1:LSC-MICH_IN1_DQ
1262738022.8125 13.876540184020996 48.52865982055664 H1:LSC-MICH_IN1_DQ
1262738051.3125 16.866369247436523 10.995670318603516 H1:LSC-MICH_IN1_DQ
1262738075.3125 16.0633602142334 9.361610412597656 H1:LSC-MICH_IN1_DQ
1262738076.9375 21.525209426879883 10.337800025939941 H1:LSC-MICH_IN1_DQ
1262738110.53125 27.470909118652344 14.657110214233398 H1:LSC-MICH_IN1_DQ
1262738128.9375 18.594820022583008 8.45715045928955 H1:LSC-MICH_IN1_DQ
1262738137.1875 16.866369247436523 8.289190292358398 H1:LSC-MICH_IN1_DQ
1262738191.1875 16.0633602142334 8.857810020446777 H1:LSC-MICH_IN1_DQ
1262738210.0625 21.525209426879883 11.686450004577637 H1:LSC-MICH_IN1_DQ
1262738253.5625 22.60124969482422 9.880680084228516 H1:LSC-MICH_IN1_DQ
1262738256.9375 18.594820022583008 8.908109664916992 H1:LSC-MICH_IN1_DQ
1262738265.5625 19.524370193481445 8.706640243530273 H1:LSC-MICH_IN1_DQ
1262738281.9375 33.962860107421875 11.04955005645752 H1:LSC-MICH_IN1_DQ
1262738285.0625 19.524370193481445 8.133870124816895 H1:LSC-MICH_IN1_DQ
1262738300.25 10.555609703063965 20.507680892944336 H1:LSC-MICH_IN1_DQ
1262746246.3125 13.215880393981934 9.901320457458496 H1:LSC-MICH_IN1_DQ
1262746262.0625 13.215880393981934 11.280890464782715 H1:LSC-MICH_IN1_DQ
1262746355.875 11.987420082092285 8.867850303649902 H1:LSC-MICH_IN1_DQ
1262746372.5625 13.876540184020996 12.540690422058105 H1:LSC-MICH_IN1_DQ
1262746485.875 11.987420082092285 8.989330291748047 H1:LSC-MICH_IN1_DQ
1262746581.9375 13.215880393981934 11.40524959564209 H1:LSC-MICH_IN1_DQ
1262746599.1875 16.0633602142334 8.52847957611084 H1:LSC-MICH_IN1_DQ
1262746789.6875 14.570219993591309 9.016260147094727 H1:LSC-MICH_IN1_DQ
1262746793.1875 16.0633602142334 10.342060089111328 H1:LSC-MICH_IN1_DQ
1262746943.324218 844.668701171875 8.30208969116211 H1:LSC-MICH_IN1_DQ
1262746970.3125 12.586669921875 13.479499816894531 H1:LSC-MICH_IN1_DQ
1262747658.875 11.987420082092285 10.422260284423828 H1:LSC-MICH_IN1_DQ
1262747721.625 11.987420082092285 9.69262981414795 H1:LSC-MICH_IN1_DQ
1262747725.59375 11.760210037231445 7.902279853820801 H1:LSC-MICH_IN1_DQ
1262748013.8125 13.215880393981934 11.47953987121582 H1:LSC-MICH_IN1_DQ
1262748462.625 11.987420082092285 9.92827033996582 H1:LSC-MICH_IN1_DQ
1262748544.9375 12.586669921875 12.825349807739258 H1:LSC-MICH_IN1_DQ
1262748613.40625 11.760210037231445 9.365630149841309 H1:LSC-MICH_IN1_DQ
1262748617.46875 11.760210037231445 11.40254020690918 H1:LSC-MICH_IN1_DQ
