time peak_frequency snr channel
1262737138.4375 55.015159606933594 6.402080059051514 H1:GDS-CALIB_STRAIN
1262737908.125 31.509469985961914 7.072140216827393 H1:GDS-CALIB_STRAIN
1262738235.09375 23.51456069946289 7.847879886627197 H1:GDS-CALIB_STRAIN
1262738283.40625 23.51456069946289 8.738639831542969 H1:GDS-CALIB_STRAIN
1262738286.3125 29.418439865112305 17.80031967163086 H1:GDS-CALIB_STRAIN
1262746597.59375 89.06448364257812 6.705619812011719 H1:GDS-CALIB_STRAIN
1262748884.625 30.055849075317383 6.076590061187744 H1:GDS-CALIB_STRAIN
1262754694.09375 12.481169700622559 6.313240051269531 H1:GDS-CALIB_STRAIN
1262755572.109375 88.89102172851562 6.053199768066406 H1:GDS-CALIB_STRAIN
1262760252.0625 23.7503604888916 7.936880111694336 H1:GDS-CALIB_STRAIN
1262761050.53125 10.996439933776855 10.058639526367188 H1:GDS-CALIB_STRAIN
1262761391.703125 30.288440704345703 7.620689868927002 H1:GDS-CALIB_STRAIN
1262761397.03125 89.90978240966797 6.7365899085998535 H1:GDS-CALIB_STRAIN
1262791290.3125 23.7503604888916 14.716400146484375 H1:GDS-CALIB_STRAIN
1262791562.875 33.346900939941406 14.573599815368652 H1:GDS-CALIB_STRAIN
1262791850.375 31.509469985961914 45.96044158935547 H1:GDS-CALIB_STRAIN
1262792167.0625 26.432910919189453 25.070270538330078 H1:GDS-CALIB_STRAIN
1262792428.8125 35.16231155395508 15.072110176086426 H1:GDS-CALIB_STRAIN
1262792450.0625 26.432910919189453 17.42987060546875 H1:GDS-CALIB_STRAIN
1262792784.625 12.722370147705078 6.2760701179504395 H1:GDS-CALIB_STRAIN
1262793057.8125 30.48674964904785 29.635040283203125 H1:GDS-CALIB_STRAIN
1262793070.3125 23.330520629882812 13.423850059509277 H1:GDS-CALIB_STRAIN
1262793236.1875 38.78767013549805 48.59743118286133 H1:GDS-CALIB_STRAIN
1262793693.625 28.9414005279541 46.22507858276367 H1:GDS-CALIB_STRAIN
1262793749.0625 36.30588150024414 16.451440811157227 H1:GDS-CALIB_STRAIN
1262793885.1875 32.16239929199219 28.407419204711914 H1:GDS-CALIB_STRAIN
1262793922.78125 40.554931640625 66.47538757324219 H1:GDS-CALIB_STRAIN
1262794377.0625 29.418439865112305 32.29084014892578 H1:GDS-CALIB_STRAIN
1262794383.6875 24.177759170532227 20.564109802246094 H1:GDS-CALIB_STRAIN
1262794418.9375 24.177759170532227 13.807869911193848 H1:GDS-CALIB_STRAIN
1262794440.375 34.95967102050781 15.724149703979492 H1:GDS-CALIB_STRAIN
1262794488.1875 36.30588150024414 13.87108039855957 H1:GDS-CALIB_STRAIN
1262794556.0625 23.7503604888916 17.785520553588867 H1:GDS-CALIB_STRAIN
1262795453.9375 12.435250282287598 6.2502899169921875 H1:GDS-CALIB_STRAIN
1262795678.875 30.919769287109375 37.879600524902344 H1:GDS-CALIB_STRAIN
1262795682.375 34.63100051879883 36.83843994140625 H1:GDS-CALIB_STRAIN
1262795686.5625 31.035369873046875 29.699800491333008 H1:GDS-CALIB_STRAIN
1262796989.875 30.055849075317383 12.06527042388916 H1:GDS-CALIB_STRAIN
1262797405.1875 33.330360412597656 59.25223159790039 H1:GDS-CALIB_STRAIN
1262797606.125 31.213220596313477 53.01298141479492 H1:GDS-CALIB_STRAIN
1262797763.625 33.66339111328125 57.175960540771484 H1:GDS-CALIB_STRAIN
1262797767.4375 32.741180419921875 50.868831634521484 H1:GDS-CALIB_STRAIN
1262797885.984375 25.047950744628906 13.999369621276855 H1:GDS-CALIB_STRAIN
1262797975.0625 24.612850189208984 18.549179077148438 H1:GDS-CALIB_STRAIN
1262798571.875 33.66339111328125 62.82801818847656 H1:GDS-CALIB_STRAIN
1262798834.625 34.63100051879883 66.61421966552734 H1:GDS-CALIB_STRAIN
1262798852.4375 33.93016052246094 38.53575134277344 H1:GDS-CALIB_STRAIN
1262798936.375 31.509469985961914 26.787769317626953 H1:GDS-CALIB_STRAIN
1262799213.4375 12.85927963256836 7.467430114746094 H1:GDS-CALIB_STRAIN
1262799815.4375 28.898399353027344 7.073929786682129 H1:GDS-CALIB_STRAIN
1262800188.3125 32.741180419921875 52.15245056152344 H1:GDS-CALIB_STRAIN
1262800458.0625 30.48674964904785 11.580419540405273 H1:GDS-CALIB_STRAIN
1262800916.335937 24.264150619506836 6.797929763793945 H1:GDS-CALIB_STRAIN
1262801358.0625 25.96565055847168 8.160200119018555 H1:GDS-CALIB_STRAIN
1262801905.90625 20.56307029724121 6.102439880371094 H1:GDS-CALIB_STRAIN
1262802459.8125 32.741180419921875 42.5483283996582 H1:GDS-CALIB_STRAIN
1262802976.125 34.63100051879883 77.57575988769531 H1:GDS-CALIB_STRAIN
1262804606.5625 10.874409675598145 7.034989833831787 H1:GDS-CALIB_STRAIN
1262806358.5625 32.16239929199219 10.02637004852295 H1:GDS-CALIB_STRAIN
1262806606.125 33.66339111328125 16.80487060546875 H1:GDS-CALIB_STRAIN
1262807379.3125 33.330360412597656 81.29447174072266 H1:GDS-CALIB_STRAIN
1262807603.6875 29.418439865112305 6.412759780883789 H1:GDS-CALIB_STRAIN
1262808830.0625 19.885009765625 6.719160079956055 H1:GDS-CALIB_STRAIN
1262809135.0625 32.16239929199219 9.671990394592285 H1:GDS-CALIB_STRAIN
