time peak_frequency snr channel
1262736554.59375 32.021541595458984 10.876150131225586 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262736561.6875 31.99081039428711 9.890190124511719 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262736564.71875 32.021541595458984 10.6118803024292 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262736570.3125 31.99081039428711 15.103610038757324 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262736605.1875 32.66632080078125 9.140379905700684 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262736904.75 14.16117000579834 7.781660079956055 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737628.625 10.388500213623047 10.903189659118652 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737694.625 10.388500213623047 10.923489570617676 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737885.0625 31.99081039428711 8.249130249023438 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737886.375 14.76554012298584 7.961309909820557 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737899.4375 31.99081039428711 8.841560363769531 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737901.0625 31.99081039428711 13.389579772949219 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737907.875 10.388500213623047 9.261409759521484 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737933.1875 31.99081039428711 14.056619644165039 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737946.03125 13.068099975585938 27.790620803833008 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262737973.125 10.9096097946167 9.01609992980957 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738053.625 14.76554012298584 7.753419876098633 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738081.875 19.374229431152344 19.245309829711914 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738102.78125 13.068099975585938 7.917850017547607 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738111.4375 21.646799087524414 23.689790725708008 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738131.25 13.868330001831055 8.307470321655273 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738174.625 24.895729064941406 28.84449005126953 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738183.3125 40.25783920288086 8.512129783630371 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738189.8125 13.934430122375488 10.747590065002441 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738202.3125 20.61284065246582 13.511509895324707 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738265.0625 13.934430122375488 12.52422046661377 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738280.15625 35.31460189819336 9.611680030822754 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738281.59375 27.64866065979004 8.71405029296875 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738289.8125 20.61284065246582 20.554380416870117 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738292.8125 22.73263931274414 16.221389770507812 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262738305.9375 13.934430122375488 10.668649673461914 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262746244.875 10.388500213623047 11.728670120239258 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262746321.625 10.388500213623047 11.938480377197266 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
1262746327.3125 31.99081039428711 7.783090114593506 H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ
